spotify_id,popularity,danceability,energy,acousticness,instrumentalness,liveness,speechiness,tempo,valence,mode,key,album_release_date,release_year,release_month,release_day,release_recency,first_snapshot_date,last_snapshot_date,days_on_spotify,popularity_class
21Y7Om8LTUS5dNKqKYeywc,59,0.386,0.519,0.798,0.0,0.10300000000000001,0.04299999999999999,136.62,0.42900000000000005,1.0,2.0,2024-02-22,2024,2,22,272,2024-02-24,2024-04-16,52,1
21YPieevMdQW57QSU9vHEl,69,0.756,0.867,0.191,2.9899999999999995e-05,0.11,0.0476,107.997,0.636,0.0,5.0,2024-09-12,2024,9,12,69,2024-09-14,2024-09-28,14,1
21YWx0gmPFS6mjc1W8zahk,56,0.801,0.601,0.213,5.39e-05,0.304,0.206,122.099,0.342,1.0,9.0,2023-12-10,2023,12,10,346,2023-12-13,2023-12-15,2,1
21YrUZi23eK0jx7wPU5oh0,0,0.842,0.765,0.0482,4.64e-05,0.102,0.0517,100.01,0.768,1.0,1.0,2024-05-16,2024,5,16,188,2024-05-18,2024-05-18,0,0
21Zbtf6Pt7OUoxs5poeCQ3,62,0.522,0.492,0.48,2.49e-06,0.528,0.16499999999999998,77.656,0.551,0.0,0.0,2015-03-16,2015,3,16,3537,2023-10-18,2023-12-30,73,1
21ewxM3YvcdTj7cC0XwznO,73,0.5995271739130434,0.8204184782608696,0.030071195652173914,0.0,0.3132010869565217,0.047984239130434786,124.90752717391305,0.653983695652174,1.0,1.0,2023-10-09,2023,10,9,408,2023-10-18,2024-10-23,371,2
21fhgH4tjYcAKzkzCuYyr6,63,0.9370000000000002,0.638,0.00877,0.0,0.06080000000000001,0.0424,114.043,0.753,0.0,6.0,2024-08-12,2024,8,12,100,2024-08-14,2024-10-31,78,1
21hsqOOUfdSjHi3SVz8oyv,83,0.608,0.514,0.385,0.287,0.122,0.188,99.698,0.6,0.0,6.0,2024-06-20,2024,6,20,153,2024-06-22,2024-10-31,131,2
21hyZSpif6WN91ayidqdE9,55,0.226,0.29,0.667,0.924,0.103,0.0594,141.477,0.0299,1.0,3.0,2021-10-05,2021,10,5,1142,2023-11-02,2023-11-02,0,1
21jGcNKet2qwijlDFuPiPb,89,0.695,0.762,0.192,0.00244,0.0863,0.0395,120.042,0.553,1.0,0.0,2019-09-06,2019,9,6,1902,2023-11-06,2023-11-23,17,2
21prcHeCfQlZZ43nSmrQR4,44,0.878,0.568,0.0651,0.0,0.09699999999999999,0.0569,131.035,0.8190000000000001,0.0,4.0,2023-12-31,2023,12,31,325,2024-01-07,2024-01-19,12,0
21qZMim0NXV3k5SaLxLWeX,32,0.747,0.812,0.179,0.0,0.283,0.0623,110.007,0.766,0.0,0.0,2023-01-01,2023,1,1,689,2024-01-02,2024-01-03,1,0
21radxZ4Xh5Zsq9lQ9hEs1,63,0.7249999999999999,0.57,0.0747,0.00299,0.167,0.0866,136.044,0.51,0.0,4.0,2024-05-09,2024,5,9,195,2024-05-25,2024-06-07,13,1
21vc2kQZMS00cAyNT82a1M,81,0.712,0.554,0.157,0.0,0.12,0.21099999999999997,146.086,0.535,0.0,1.0,2023-11-22,2023,11,22,364,2023-11-24,2023-12-17,23,2
21x0bKgMOKazByBUsQBSoB,59,0.71,0.6710000000000002,0.29,2.34e-06,0.0608,0.17599999999999996,173.988,0.904,1.0,1.0,2024-05-10,2024,5,10,194,2024-05-29,2024-07-23,55,1
21x7Ld7I7X7HQtDgS8al5Z,66,0.7919999999999999,0.308,0.0188,0.663,0.21899999999999997,0.056,122.083,0.698,0.0,6.0,2023-12-17,2023,12,17,339,2023-12-20,2024-01-10,21,1
21xzasfNyth66koAVTkNTA,59,0.339,0.303,0.728,0.00969,0.201,0.0358,139.641,0.144,0.0,1.0,2024-01-23,2024,1,23,302,2024-01-26,2024-03-07,41,1
221BaN2HQElluqdLxMGFTl,61,0.8779999999999999,0.749,0.11400000000000002,0.0,0.11000000000000001,0.051500000000000004,132.971,0.418,0.0,5.0,2023-11-10,2023,11,10,376,2023-11-13,2023-11-19,6,1
22574OwoIWJtaq8WoBmMVW,37,0.592,0.638,0.15,0.0,0.684,0.56,137.862,0.539,1.0,7.0,2023-12-28,2023,12,28,328,2023-12-30,2023-12-31,1,0
2262bWmqomIaJXwCRHr13j,91,0.494,0.413,0.682,6.72e-05,0.193,0.0254,94.938,0.273,1.0,11.0,2024-07-26,2024,7,26,117,2024-09-26,2024-10-31,35,2
22A9vU5ZK7nuwySBtwNZFT,55,0.648,0.44,0.8,0.0,0.145,0.0351,144.998,0.243,1.0,6.0,2023-09-22,2023,9,22,425,2024-02-29,2024-10-02,216,1
22AVtdVU43dMFTeWaUCthT,65,0.788,0.806,0.0684,3.26e-06,0.0962,0.0532,94.994,0.635,1.0,0.0,2023-12-14,2023,12,14,342,2023-12-16,2023-12-17,1,1
22BKxxJomFWgMsYn1Y7Fxn,54,0.894,0.628,0.158,0.0,0.074,0.226,151.038,0.788,1.0,10.0,2024-05-28,2024,5,28,176,2024-05-30,2024-09-25,118,1
22DH8NChecsgPxDjA4pqer,89,0.582,0.557,0.452,1.87e-05,0.121,0.101,84.989,0.21100000000000002,0.0,8.0,2024-07-03,2024,7,3,140,2024-07-04,2024-08-02,29,2
22Gx9ozLJwjo4fBgoSw7y9,59,0.715,0.546,0.269,0.0675,0.141,0.0359,129.972,0.32,0.0,10.0,2023-12-22,2023,12,22,334,2023-12-24,2024-05-01,129,1
22PMfvdz35fFKYnJyMn077,76,0.621,0.82,0.332,0.0,0.104,0.0367,144.905,0.452,1.0,10.0,2010-05-11,2010,5,11,5307,2024-04-02,2024-09-11,162,2
22RkZddqx52y8eHi0dYwco,68,0.819,0.5810000000000001,0.0732,0.0,0.119,0.144,100.03100000000002,0.505,1.0,11.0,2024-07-25,2024,7,25,118,2024-08-28,2024-10-25,58,1
22TC1XBg8FZWTQHWsDvZ0s,71,0.59,0.7720000000000001,0.013899999999999997,0.0,0.693,0.07,168.992,0.40399999999999997,0.0,4.0,2024-02-23,2024,2,23,271,2024-04-11,2024-04-19,8,2
22VHOlVYBqytsrAqV8yXBK,88,0.6670765027322405,0.6127322404371585,0.12111475409836064,0.0,0.11296174863387978,0.031219672131147545,112.04837158469947,0.681344262295082,1.0,8.0,2023-07-18,2023,7,18,491,2023-10-25,2024-08-17,297,2
22YgJW7ZF52GE9CUB4aS1R,63,0.79,0.65,0.0669,0.0,0.0831,0.099,145.037,0.868,1.0,9.0,2024-02-22,2024,2,22,272,2024-02-24,2024-03-02,7,1
22bZVqJfATps2ETj7017Ms,75,0.713,0.836,0.0133,0.0,0.237,0.126,129.989,0.683,0.0,6.0,2024-02-16,2024,2,16,278,2024-03-02,2024-03-02,0,2
22dUzMFttcR3uU17NcOAIv,88,0.587,0.924,0.0311,0.0171,0.23,0.0457,140.009,0.509,0.0,11.0,2023-07-28,2023,7,28,481,2023-10-18,2024-02-03,108,2
22e1plNltNstltMisoFBkG,36,0.792,0.859,0.0114,0.836,0.157,0.0496,129.954,0.585,1.0,7.0,2022-06-25,2022,6,25,879,2024-08-16,2024-09-03,18,0
22e4pVMYGXfdJTYdwRf5wD,42,0.726,0.704,0.169,0.0,0.135,0.0913,175.984,0.263,0.0,2.0,2024-04-12,2024,4,12,222,2024-04-13,2024-04-17,4,0
22fbmeaGXrA39QCR3trxwj,43,0.421,0.746,0.278,0.00166,0.145,0.0585,145.945,0.29,0.0,6.0,2024-04-26,2024,4,26,208,2024-04-27,2024-04-29,2,0
22jhscHs2DoVqKG5vKJytQ,82,0.937,0.779,0.22,6.85e-05,0.04080000000000001,0.329,128.028,0.95,0.0,4.0,2024-05-04,2024,5,4,200,2024-05-08,2024-07-29,82,2
22k5lgD5F7Pc7BodEMzDrY,82,0.37800000000000006,0.306,0.802,0.0,0.0802,0.0376,73.061,0.25,1.0,8.0,2023-01-13,2023,1,13,677,2023-10-18,2024-01-15,89,2
22mek4IiqubGD9ctzxc69s,83,0.738,0.868,0.0392,0.0016900000000000003,0.38799999999999996,0.0731,122.00299999999999,0.336,0.0,11.0,2015-07-17,2015,7,17,3414,2024-04-02,2024-07-03,92,2
22sJMSFh472zUbV6FME7DO,26,0.823,0.635,0.291,3.01e-06,0.0556,0.0578,97.801,0.892,0.0,9.0,2024-05-10,2024,5,10,194,2024-05-23,2024-05-23,0,0
22skzmqfdWrjJylampe0kt,88,0.633,0.9269999999999999,0.0267,0.0,0.0986,0.08389999999999999,146.097,0.88,1.0,2.0,2012-10-09,2012,10,9,4425,2023-10-18,2024-10-29,377,2
22uV6ZbECEg11WqMSsFPpe,19,0.452,0.583,0.00482,1.4e-05,0.122,0.0704,88.066,0.161,1.0,1.0,2024-08-23,2024,8,23,89,2024-08-24,2024-08-24,0,0
22uZMEL9lqcffwmHGd2xdP,34,0.408,0.159,0.725,0.0,0.274,0.0343,103.201,0.587,1.0,9.0,2022-01-11,2022,1,11,1044,2024-01-31,2024-01-31,0,0
22v0nQAXYjRlRcO9KFKYgN,60,0.862,0.7299999999999999,0.21,0.0,0.0865,0.0393,120.049,0.9639999999999999,0.0,9.0,2024-07-12,2024,7,12,131,2024-07-12,2024-08-08,27,1
22zSEWIqoJuGeRI2CIfHpU,65,0.9079999999999999,0.688,0.176,2.5799999999999994e-06,0.0912,0.0596,112.00599999999999,0.715,1.0,1.0,2023-11-10,2023,11,10,376,2023-11-12,2024-03-13,122,1
230Aews21zrVVeaebAndZG,65,0.7342193548387097,0.8232903225806452,0.5339677419354839,0.00028172,0.10328387096774194,0.08555870967741935,156.0088064516129,0.6885935483870967,0.0,11.0,2024-03-22,2024,3,22,243,2024-03-23,2024-08-28,158,1
231tKrviTP9K4vl0Gqa0QN,43,0.786,0.516,0.678,0.0614,0.113,0.197,92.02,0.684,0.0,8.0,2024-08-27,2024,8,27,85,2024-08-29,2024-10-26,58,0
2329XxRFYoAPdQSb4DmjXQ,75,0.73,0.38300000000000006,0.131,0.0,0.0839,0.363,80.973,0.38799999999999996,0.0,8.0,2024-03-21,2024,3,21,244,2024-03-23,2024-04-18,26,2
232LbugfZaCUwq82xiELtd,77,0.724,0.569,0.216,0.00232,0.152,0.135,145.009,0.775,0.0,3.0,2023-03-17,2023,3,17,614,2023-10-18,2024-07-19,275,2
2374M0fQpWi3dLnB54qaLX,87,0.671,0.373,0.257,8.01e-05,0.0481,0.0323,92.718,0.732,1.0,9.0,1982-04-08,1982,4,8,15567,2023-10-30,2024-06-26,240,2
237OELq03CgubC3t7LwvUq,61,0.796,0.745,0.297,0.015199999999999998,0.131,0.276,144.082,0.535,1.0,9.0,2024-09-13,2024,9,13,68,2024-09-14,2024-10-27,43,1
238QZNu3LMzPj2PUoE8AIk,76,0.271,0.352,0.766,1.57e-05,0.364,0.0303,75.43500000000002,0.293,1.0,0.0,2024-03-10,2024,3,10,255,2024-04-06,2024-05-31,55,2
2397a6AORuCQv5NAJkGyAe,65,0.79,0.912,0.118,1.3e-06,0.0767,0.056299999999999996,122.004,0.8039999999999999,0.0,6.0,2024-02-14,2024,2,14,280,2024-02-17,2024-03-14,26,1
23BO6YozrAXUta1buxFZ80,65,0.575,0.838,0.00017199999999999998,0.000103,0.458,0.0454,135.006,0.215,1.0,2.0,2021-10-15,2021,10,15,1132,2024-01-26,2024-01-28,2,1
23FTnnngSq3sEdGuNcC0q2,62,0.612,0.575,0.00112,0.0,0.0669,0.0487,157.982,0.398,0.0,11.0,2024-01-25,2024,1,25,300,2024-06-26,2024-07-06,10,1
23G48P1u2S4MakxsorfjMp,37,0.556,0.9010000000000001,0.0243,0.000166,0.447,0.04,91.132,0.545,0.0,4.0,2024-04-21,2024,4,21,213,2024-04-24,2024-04-26,2,0
23HpmXKnztOLq2tdxRTqyM,0,0.662,0.603,0.445,1.24e-06,0.108,0.192,138.315,0.464,0.0,0.0,2024-02-22,2024,2,22,272,2024-02-25,2024-02-25,0,0
23HqUZEpIE2aOBONF1sriH,12,0.731,0.518,0.395,0.0,0.6,0.172,118.0,0.447,0.0,4.0,2024-03-15,2024,3,15,250,2024-03-16,2024-03-16,0,0
23IebZSNZ8VzwUr4rJNGRG,85,0.48,0.955,0.123,0.0,0.393,0.178,164.126,0.337,1.0,9.0,2023-11-09,2023,11,9,377,2023-11-26,2024-03-29,124,2
23MrixzcVdJMIyqkoce6Y2,17,0.67,0.75,0.304,3.47e-06,0.129,0.0358,130.011,0.568,1.0,0.0,2020-12-31,2020,12,31,1420,2024-01-02,2024-01-02,0,0
23PQOfRFXeQ6ZR4q7ZfM5r,58,0.55,0.293,0.873,0.00126,0.108,0.0624,150.021,0.2,0.0,2.0,2024-10-11,2024,10,11,40,2024-10-13,2024-10-31,18,1
23RoR84KodL5HWvUTneQ1w,92,0.671,0.876,0.11999999999999998,0.188,0.0823,0.0352,129.998,0.964,0.0,7.0,2023-06-15,2023,6,15,524,2023-10-18,2024-03-03,137,2
23S56j5Ct9eCT2ZQ0h2djm,70,0.69,0.834,0.222,0.0,0.484,0.0893,142.014,0.442,0.0,7.0,2021-05-20,2021,5,20,1280,2024-03-23,2024-05-12,50,1
23UYsKMLm1MIOxw8iqaHbQ,39,0.832,0.677,0.00385,1.42e-05,0.363,0.0411,100.006,0.419,0.0,8.0,2024-08-09,2024,8,9,103,2024-08-10,2024-08-11,1,0
23UrAQkpPDm0lyokbduSlN,36,0.8770000000000001,0.567,0.0988,0.0,0.224,0.109,105.007,0.9620000000000001,1.0,11.0,2016-01-07,2016,1,7,3240,2024-01-02,2024-01-04,2,0
23YpzkTDtU78GK6vpgRbkM,75,0.736,0.697,0.11500000000000002,1.4699999999999998e-05,0.149,0.0416,104.974,0.386,0.0,1.0,2023-12-22,2023,12,22,334,2023-12-28,2024-01-06,9,2
23bvF50PQwVzvaCEZxCrU0,53,0.663,0.744,0.0184,0.0,0.329,0.0375,149.997,0.517,1.0,1.0,2024-04-12,2024,4,12,222,2024-04-13,2024-04-19,6,1
23cpg22rXsND2u3ElYxQdj,60,0.649,0.711,0.549,0.0,0.156,0.0902,83.086,0.487,0.0,4.0,2024-02-16,2024,2,16,278,2024-02-19,2024-10-31,255,1
23d8v6tU6lR77pFKsApMtF,89,0.529,0.711,0.572,0.0,0.0799,0.0669,170.305,0.582,0.0,11.0,2023-10-13,2023,10,13,404,2023-10-18,2023-12-02,45,2
23dWz5UASX9AiwPSM4256l,57,0.796,0.718,0.332,1.57e-05,0.118,0.202,127.981,0.515,0.0,2.0,2022-11-25,2022,11,25,726,2024-01-02,2024-01-02,0,1
23fxyoCF4qEXS5RSZ8xWPq,57,0.649,0.682,0.0803,0.0,0.118,0.316,142.175,0.163,1.0,2.0,2024-10-23,2024,10,23,28,2024-10-26,2024-10-27,1,1
23iRPid7TsITfNxKGL0toM,63,0.544,0.726,0.634,0.00224,0.10299999999999998,0.21700000000000003,68.425,0.866,0.0,10.0,2023-07-16,2023,7,16,493,2023-10-18,2024-09-17,335,1
23iXlw3PYKxuOfrAqkvudK,50,0.824,0.677,0.697,2.26e-06,0.326,0.0816,119.969,0.57,0.0,9.0,2024-05-31,2024,5,31,173,2024-06-01,2024-10-22,143,1
23nogRimWU8uPtZptOTwOi,22,0.433,0.86,0.000959,0.121,0.0746,0.0482,109.791,0.225,1.0,11.0,2023-10-27,2023,10,27,390,2024-04-03,2024-04-03,0,0
23pKSLOQjaSba5i51TmEbP,67,0.745,0.942,0.0917,0.000245,0.23500000000000001,0.278,143.93,0.833,0.0,0.0,2024-03-08,2024,3,8,257,2024-03-10,2024-03-19,9,1
23pO9ZdhArX2NTfoxfy0bU,49,0.773,0.608,0.0529,0.0,0.334,0.0436,106.074,0.228,0.0,4.0,2024-10-04,2024,10,4,47,2024-10-06,2024-10-08,2,1
23rEMK4z3yVPLI0cg3tNzi,59,0.662,0.7380000000000001,0.22,0.0,0.248,0.0425,140.07,0.463,0.0,3.0,2024-05-10,2024,5,10,194,2024-05-11,2024-06-07,27,1
23syx1ODrqa0BkQzaaHd3r,0,0.545,0.512,0.194,7.37e-06,0.437,0.0344,168.004,0.678,1.0,2.0,2024-09-12,2024,9,12,69,2024-09-13,2024-09-13,0,0
23tcfuDK1UyB9gC6KILWeW,25,0.84,0.68,0.0377,0.0,0.24,0.217,129.972,0.594,0.0,11.0,2019-03-01,2019,3,1,2091,2024-09-04,2024-09-04,0,0
23uoBOUwFdh8bKlv6FUDuc,60,0.509,0.539,0.715,0.0,0.116,0.0302,135.775,0.352,1.0,1.0,2023-12-02,2023,12,2,354,2024-01-06,2024-01-09,3,1
23xX1Fp5Rgbfe9YPjJvwHG,64,0.733,0.536,0.00429,5.51e-05,0.0746,0.38,88.113,0.606,1.0,9.0,2024-01-05,2024,1,5,320,2024-01-07,2024-01-11,4,1
23y8MwhdvbSalGitHeokpk,71,0.623,0.872,0.007349999999999999,0.0,0.37800000000000006,0.0817,93.019,0.545,1.0,6.0,2023-10-19,2023,10,19,398,2023-10-22,2024-01-03,73,2
23z7S6AC0ZGysT7jYeSZxB,50,0.527,0.915,0.0633,1.08e-05,0.136,0.141,163.385,0.879,0.0,9.0,2024-08-23,2024,8,23,89,2024-10-20,2024-10-31,11,1
23zOf0Zwi7rfIiBgZsi84w,64,0.749,0.747,0.14,0.00441,0.149,0.0606,129.981,0.175,0.0,4.0,2024-02-09,2024,2,9,285,2024-02-16,2024-03-04,17,1
242NmD3BqOefyiOZQy2MT2,81,0.7180000000000001,0.792,0.21700000000000003,4.84e-05,0.24400000000000002,0.0644,91.988,0.531,0.0,8.0,2023-11-17,2023,11,17,369,2023-11-19,2024-02-29,102,2
245gHsifzbms5GumuggOUw,51,0.743,0.616,0.068,1.68e-06,0.105,0.0952,121.03,0.174,1.0,1.0,2024-10-18,2024,10,18,33,2024-10-20,2024-10-20,0,1
247975MGUqnz4Oz2oqWY94,38,0.615,0.488,0.215,0.0,0.41,0.0332,95.994,0.255,0.0,4.0,2024-01-12,2024,1,12,313,2024-01-30,2024-01-31,1,0
249Ccx4Udp9bMug0T505Vx,61,0.709,0.834,0.198,0.0,0.185,0.0581,95.016,0.516,1.0,6.0,2023-02-03,2023,2,3,656,2024-02-20,2024-09-08,201,1
249MAyb50uYCBMck0hSpz3,0,0.632,0.568,0.377,0.0,0.126,0.344,74.956,0.587,1.0,0.0,2024-08-03,2024,8,3,109,2024-08-04,2024-08-04,0,0
24ASXs5V35RNA52VLwJoza,0,0.701,0.841,0.103,0.0,0.0649,0.12,174.027,0.655,0.0,9.0,2024-07-11,2024,7,11,132,2024-07-13,2024-07-13,0,0
24AYjMrqqIMKtKI79LjO6M,65,0.748,0.721,0.285,5.36e-06,0.152,0.119,104.075,0.357,0.0,11.0,2023-12-29,2023,12,29,327,2024-05-16,2024-05-16,0,1
24FFdPglqlH5uXwBwyY8kb,0,0.654,0.73,0.0899,0.0,0.333,0.335,90.007,0.615,1.0,1.0,2023-12-01,2023,12,1,355,2023-12-03,2023-12-03,0,0
24JrEVHDfohup0ypuOV7os,78,0.801,0.604,0.463,0.00378,0.111,0.21,125.024,0.534,0.0,5.0,2023-03-10,2023,3,10,621,2023-10-18,2024-05-23,218,2
24KU81wN6PtnKs6SXktFHP,67,0.853,0.516,0.439,2.7e-06,0.129,0.142,89.983,0.454,0.0,6.0,2024-08-09,2024,8,9,103,2024-08-10,2024-08-16,6,1
24Kh86Io6xp1jLwCRjjK4m,71,0.575,0.7,0.0369,0.0,0.11,0.0893,186.071,0.308,0.0,11.0,2024-01-18,2024,1,18,307,2024-01-21,2024-04-19,89,2
24MMjyA3NLqCsDJfsn51eg,82,0.637,0.703,0.53,4.23e-06,0.11,0.0789,81.99,0.553,0.0,4.0,2022-09-30,2022,9,30,782,2023-10-18,2024-04-14,179,2
24R0oyjvhV4HIFFvoK3XkP,82,0.711,0.59,0.26,1.8300000000000003e-06,0.0798,0.271,86.429,0.702,0.0,6.0,2023-12-22,2023,12,22,334,2024-03-06,2024-08-03,150,2
24RO2HsK6v0mH8EqplKR9u,55,0.759,0.754,0.201,0.00026,0.111,0.0377,103.048,0.963,0.0,10.0,1967-12-15,1967,12,15,20795,2023-12-10,2024-01-03,24,1
24XihnoVPWXlKJ4BgXqjVM,87,0.754,0.514,0.0257,3.98e-05,0.0808,0.0471,114.997,0.363,0.0,1.0,2024-09-12,2024,9,12,69,2024-09-14,2024-10-31,47,2
24YjMHwrN1di1vXrpj4z3C,34,0.654,0.584,0.342,0.00947,0.338,0.0364,118.104,0.672,0.0,4.0,2024-08-30,2024,8,30,82,2024-08-31,2024-08-31,0,0
24e7mwOogxPy7R26TyyR9G,41,0.627,0.7880000000000001,0.563,0.0015900000000000003,0.0768,0.171,68.169,0.8529999999999999,0.0,10.0,2024-04-19,2024,4,19,215,2024-04-24,2024-06-03,40,0
24eClW0wZh5fFEFwsUWdSG,69,0.761,0.677,0.0637,0.00629,0.135,0.0379,137.975,0.908,1.0,0.0,2023-12-17,2023,12,17,339,2023-12-20,2024-02-21,63,1
24hOyYdxmTp3ERdwOhTiqg,63,0.839,0.682,0.36599999999999994,0.0,0.128,0.319,93.972,0.691,1.0,2.0,2024-09-13,2024,9,13,68,2024-10-04,2024-10-07,3,1
24l3mfIPWVa645a9LEwSHx,47,0.283,0.931,0.00317,0.0,0.428,0.165,176.082,0.35,1.0,9.0,2024-05-24,2024,5,24,180,2024-05-25,2024-05-25,0,1
24l60WaetPKefjFyZbkw9d,33,0.744,0.706,0.0794,0.0,0.277,0.426,139.993,0.642,0.0,10.0,2024-09-06,2024,9,6,75,2024-09-07,2024-09-07,0,0
24l8uzjCADzPkmiUPMe7Ba,19,0.632,0.509,0.575,7.54e-06,0.102,0.227,180.12,0.292,0.0,1.0,2024-05-10,2024,5,10,194,2024-05-11,2024-05-11,0,0
24lbO7qor0IB4u9uu8pDw8,80,0.686,0.406,0.283,4.93e-06,0.0944,0.0377,126.062,0.766,0.0,8.0,2023-11-17,2023,11,17,369,2024-03-16,2024-09-20,188,2
24loT1nK0uDc6wQ1Fjrng1,54,0.528,0.576,0.208,0.000132,0.121,0.032,119.53900000000002,0.16633333333333333,0.0,4.0,2024-04-26,2024,4,26,208,2024-04-27,2024-05-04,7,1
24teIhDYO2RocTA2v5dY0r,82,0.675,0.725,0.0839,0.0,0.334,0.0334,92.513,0.469,0.0,4.0,2022-02-11,2022,2,11,1013,2024-05-22,2024-10-31,162,2
24uvFK1ceLlMEa5WqZAQoB,69,0.738,0.856,0.0317,4.42e-05,0.109,0.0761,125.023,0.77,1.0,7.0,2024-08-08,2024,8,8,104,2024-08-09,2024-08-21,12,1
24zHjtuD0q5WK61a3OBICv,54,0.8430000000000001,0.642,0.686,3.6e-05,0.0959,0.142,83.033,0.778,0.0,9.0,2023-04-26,2023,4,26,574,2024-01-30,2024-03-20,50,1
2500EpUpryOBJX0rO8fDuB,85,0.747,0.577,0.669,0.00511,0.121,0.0262,96.996,0.501,0.0,9.0,2024-02-16,2024,2,16,278,2024-02-18,2024-03-16,27,2
250KNG4ECaiNbnPh6c0JcP,25,0.608,0.79,0.0276,0.0,0.108,0.344,121.377,0.821,0.0,6.0,2024-03-08,2024,3,8,257,2024-03-10,2024-03-10,0,0
252UPuQsncbBFhTrx4Ytcc,76,0.859,0.747,0.461,1.14e-06,0.34,0.0623,124.966,0.882,1.0,0.0,2012-08-27,2012,8,27,4468,2024-09-13,2024-09-30,17,2
254bXAqt3zP6P50BdQvEsq,85,0.73,0.487,0.258,0.010000000000000002,0.0852,0.0303,114.965,0.731,1.0,4.0,1987-04-13,1987,4,13,13736,2023-10-23,2024-08-12,294,2
255dJ8lHxdUsNEvbaakTPB,0,0.522,0.657,0.203,0.0,0.322,0.255,90.022,0.516,1.0,9.0,2024-08-21,2024,8,21,91,2024-08-23,2024-08-23,0,0
255jyeTZKUbfqM0ES9J3AS,0,0.612,0.344,0.225,0.0,0.223,0.0296,139.934,0.477,1.0,4.0,2024-04-12,2024,4,12,222,2024-06-21,2024-06-21,0,0
255vSRpVq5YYKBJiem1BVx,67,0.8192820512820512,0.5362307692307693,0.5308461538461539,0.0,0.1545897435897436,0.07546153846153847,108.9732564102564,0.48276923076923073,0.0,5.0,2022-12-30,2022,12,30,691,2023-10-18,2024-06-28,254,1
258rzvqYIdoukZjRmgY1Ra,43,0.667,0.951,0.19,0.0,0.152,0.126,134.996,0.775,1.0,1.0,2008-01-21,2008,1,21,6148,2024-02-12,2024-02-12,0,0
25AXEJUUBxjB4dPTbML2Tl,44,0.718,0.885,0.00834,0.0,0.801,0.163,134.996,0.758,0.0,5.0,2023-05-05,2023,5,5,565,2023-10-18,2023-11-16,29,0
25CIRSD1kFGSSwqp7xZWC9,47,0.746,0.506,0.508,1.02e-05,0.0855,0.453,94.012,0.326,0.0,6.0,2024-05-30,2024,5,30,174,2024-06-01,2024-06-04,3,1
25FS0ztvFZVMpVyYiqUKsx,54,0.675,0.428,0.229,0.0,0.0956,0.0373,140.068,0.32,1.0,8.0,2023-11-10,2023,11,10,376,2023-11-12,2023-11-18,6,1
25FyOnddTVpNJ00XhB6qEC,55,0.593,0.629,0.0422,0.0,0.57,0.0805,141.103,0.133,1.0,9.0,2023-11-17,2023,11,17,369,2023-11-19,2023-12-01,12,1
25GCqa52m2AOlmyDkvKkuu,0,0.751,0.579,0.343,0.0,0.133,0.0505,109.996,0.173,0.0,11.0,2022-10-21,2022,10,21,761,2024-06-17,2024-06-17,0,0
25K1tGmiprhsC8LXgOrNjM,59,0.596,0.801,0.0912,0.0,0.0865,0.0318,97.003,0.332,1.0,4.0,2024-08-01,2024,8,1,111,2024-08-20,2024-08-20,0,1
25KjMlA0KAwRKS9JuT1NSq,69,0.763,0.754,0.256,0.000463,0.19,0.0761,115.099,0.592,1.0,1.0,2024-08-08,2024,8,8,104,2024-08-10,2024-10-17,68,1
25M9piWxSsq0xLcjQW5yz6,82,0.542,0.553,0.727,0.0,0.128,0.0393,135.919,0.376,1.0,8.0,2023-01-23,2023,1,23,667,2024-06-02,2024-10-31,151,2
25MzUGleMnmyoeTNRZ8QF1,72,0.972,0.698,0.252,0.0,0.0827,0.25,130.066,0.971,1.0,4.0,2024-08-13,2024,8,13,99,2024-10-20,2024-10-31,11,2
25Nxyrng0Z3jC5Q0hAibpw,71,0.676,0.7449999999999999,0.329,4.36e-05,0.09980000000000001,0.050300000000000004,95.102,0.842,1.0,8.0,2024-07-17,2024,7,17,126,2024-07-19,2024-10-31,104,2
25OeKzcqakFPaJlXHPE5lm,87,0.535,0.395,0.597,6.78e-05,0.09689999999999999,0.0634,157.795,0.488,1.0,10.0,2023-05-19,2023,5,19,551,2023-10-18,2024-04-12,177,2
25PdhSUDFc26Eb3pA9aOaz,54,0.648,0.8290000000000001,0.132,0.0,0.0974,0.0648,127.971,0.326,1.0,6.0,2021-12-17,2021,12,17,1069,2023-10-30,2024-01-26,88,1
25W9CqMMIa5TN1w3uJAhrb,55,0.841,0.848,0.143,0.0,0.158,0.051,114.953,0.811,1.0,0.0,2023-11-30,2023,11,30,356,2023-12-27,2023-12-27,0,1
25cUhiAod71TIQSNicOaW3,72,0.625,0.576,0.0543,4.07e-05,0.187,0.175,179.063,0.235,0.0,11.0,2012-09-28,2012,9,28,4436,2024-03-09,2024-10-24,229,2
25dFPWFPt3OVvDsOSybenL,50,0.8189530201342281,0.671,0.014600000000000002,8.48e-06,0.29,0.049304697986577176,151.96595302013424,0.732,1.0,9.0,2024-04-20,2024,4,20,214,2024-04-25,2024-09-20,148,1
25fP20sXXDvyH0CXoINKSL,56,0.612,0.862,0.346,0.000131,0.187,0.0467,95.996,0.5970000000000001,0.0,10.0,2024-01-19,2024,1,19,306,2024-01-21,2024-02-03,13,1
25h0TqC9H3BcMA7KjK5nHK,69,0.56,0.42,0.882,0.000605,0.11,0.257,173.695,0.585,1.0,7.0,2022-06-20,2022,6,20,884,2023-10-18,2024-03-07,141,1
